Month,AsOfDate,MonthEndDate,ProgramYear,District,Division,Area,ClubNumber,ClubName,ClubStatus,BaseMembers,ActiveMembers,GoalsMet,CCs,CCsAdd,ACs,ACsAdd,Ldr,LdrsAdd,Level1s,Level2s,Level2sAdd,Level3s,Level45DTMs,Level45DTMsAdd,NewMembers,AddNewMembers,OfficersTrainedRd1,OfficersTrainedRd2,COTMet,MembersDuesOnTimeOct,MembersDuesOnTimeApr,OfficerListOnTime,Goal10Met,DistinguishedStatus,MembersGrowth,AwardsPerMember,DCPEligibility,MonthlyGrowth,30SeptMembers,31MarMembers,Region,NovADVisit,MayADVisit,TotalNewMembers,LateRenewals,OctRenewals,AprRenewals,TotalCharter,TotalToDate,CharterSuspendDate
6,2022-07-29,2022-06-30,2021,91,L,16,2684362,Experience French,Active,24,21,8,0,0,0,0,0,0,2,2,1,3,1,5,4,6,7,4,true,true,true,true,true,S,-3,0.67,true,2,27,21,10,true,true,10,0,19,16,35,45,
6,2022-07-29,2022-06-30,2021,91,A,01,2685904,Spinnaker Speakers,Active,17,11,6,0,0,0,0,0,0,7,2,0,0,1,0,4,2,7,4,true,true,true,true,true,,-6,0.91,false,0,18,17,10,true,true,6,0,12,11,23,29,
6,2022-07-29,2022-06-30,2021,91,H,55,2798330,Lewes Speakers Club,Active,11,12,4,0,0,0,0,0,0,3,2,0,2,0,0,4,0,3,2,false,false,true,true,true,,1,0.58,false,0,11,11,10,false,true,4,0,9,10,19,23,
6,2022-07-29,2022-06-30,2021,91,C,02,3025177,Connected Speakers London,Active,26,18,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,6,1,false,true,true,true,true,,-8,0.06,false,0,27,19,10,true,true,4,0,18,16,34,38,
6,2022-07-29,2022-06-30,2021,91,J,11,3105854,Malvern Speakers,Active,23,22,7,0,0,0,0,0,0,6,1,0,3,1,2,4,2,4,4,true,true,true,true,true,S,-1,0.59,true,1,23,23,10,true,true,6,0,19,20,39,45,
6,2022-07-29,2022-06-30,2021,91,D,21,3124015,Wokingham Speakers,Active,31,31,7,0,0,0,0,0,0,2,2,0,2,1,2,4,9,2,7,false,true,true,true,true,S,0,0.29,true,5,31,32,10,true,true,13,0,25,25,50,63,
6,2022-07-29,2022-06-30,2021,91,H,35,3518670,Connected Speakers Bromley,Active,9,8,3,0,0,0,0,0,0,2,2,0,1,1,0,4,3,6,2,false,false,false,true,false,,-1,0.75,false,0,11,8,10,false,true,7,0,4,7,11,18,
6,2022-07-29,2022-06-30,2021,91,A,01,3599330,Basingstoke Speakers,Active,19,14,8,0,0,0,0,0,0,8,2,2,3,1,1,2,0,4,4,true,true,true,true,true,,-5,1.21,false,1,19,16,10,true,true,2,0,15,13,28,30,
6,2022-07-29,2022-06-30,2021,91,L,61,3688847,TJXpressions,Active,21,20,5,0,0,0,0,0,0,3,2,0,1,1,0,4,1,4,7,true,true,true,true,true,D,-1,0.35,true,2,21,19,10,true,true,5,0,18,16,34,39,
6,2022-07-29,2022-06-30,2021,91,C,58,3808273,PMI UK Toastmasters Club,Active,36,26,9,0,0,0,0,0,0,6,2,2,4,1,2,4,0,6,4,true,true,true,true,true,P,-10,0.65,true,0,38,32,10,true,true,4,0,32,24,56,60,
6,2022-07-29,2022-06-30,2021,91,K,12,4137457,Stratford London Toastmasters,Active,15,11,4,0,0,0,0,0,0,3,1,0,1,1,2,4,2,5,3,false,true,true,true,true,,-4,0.73,false,3,17,11,10,true,true,6,0,10,8,18,24,
6,2022-07-29,2022-06-30,2021,91,B,08,4138266,London Victorians,Active,38,41,10,0,0,0,0,0,0,5,2,3,3,1,1,4,30,5,5,true,true,true,true,true,P,3,0.37,true,4,42,38,10,true,true,34,0,21,28,49,83,
6,2022-07-29,2022-06-30,2021,91,B,18,4144038,104 London Debaters,Active,37,26,9,0,0,0,0,0,0,5,2,2,2,1,0,4,9,4,6,true,true,true,true,true,P,-11,0.46,true,0,37,36,10,true,true,13,0,24,25,49,62,
6,2022-07-29,2022-06-30,2021,91,C,34,4169140,City Limits Speakers,Active,31,28,10,0,0,0,0,0,0,5,2,2,3,1,1,4,10,4,4,true,true,true,true,true,P,-3,0.5,true,0,32,37,10,true,true,14,0,26,26,52,66,
6,2022-07-29,2022-06-30,2021,91,J,11,4277469,Gloucester Speakers,Low,11,7,5,0,0,0,0,0,0,3,1,0,2,1,0,4,0,4,4,true,true,false,true,true,,-4,1,false,0,11,12,10,true,true,4,0,8,7,15,19,
6,2022-07-29,2022-06-30,2021,91,L,16,4321433,Data Science Speakers Club,Active,26,23,9,0,0,0,0,0,0,7,2,3,3,1,0,4,4,6,4,true,true,true,true,true,P,-3,0.7,true,2,28,24,10,true,true,8,0,23,18,41,49,
6,2022-07-29,2022-06-30,2021,91,D,53,4349640,SURBITON SPEAKERS,Active,33,25,9,0,0,0,0,0,0,5,2,0,2,1,1,4,4,5,4,true,true,true,true,true,P,-8,0.44,true,1,33,28,10,true,true,8,0,22,23,45,53,
6,2022-07-29,2022-06-30,2021,91,L,45,4413554,Kings Cross Speakers,Active,22,22,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,0,false,true,true,true,true,,0,0,true,3,22,21,10,true,true,13,0,16,14,30,43,
6,2022-07-29,2022-06-30,2021,91,B,09,4495118,Paddington Toastmasters,Active,12,22,5,0,0,0,0,0,0,3,2,0,3,0,0,4,8,4,1,false,true,true,true,true,D,10,0.36,true,0,14,19,10,true,true,12,0,12,19,31,43,
6,2022-07-29,2022-06-30,2021,91,A,62,4547336,Bath Spa Toastmasters,Active,22,16,4,0,0,0,0,0,0,2,1,0,0,1,0,4,3,5,5,true,true,true,true,true,,-6,0.25,false,1,25,22,10,true,true,7,0,19,15,34,41,
6,2022-07-29,2022-06-30,2021,91,K,12,4580487,Tottenham Speakers Club,Active,15,11,6,0,0,0,0,0,0,4,2,2,1,1,0,0,0,5,4,true,true,true,true,true,,-4,0.91,false,0,15,12,10,true,true,0,0,12,11,23,23,
6,2022-07-29,2022-06-30,2021,91,D,21,4670783,Ascot & Bracknell Speakers,Active,20,20,7,0,0,0,0,0,0,2,2,0,2,1,0,4,5,7,6,true,true,true,true,true,S,0,0.35,true,1,20,17,10,true,true,9,0,12,16,28,37,
6,2022-07-29,2022-06-30,2021,91,C,34,4713088,GS London Toastmasters Club,Active,14,15,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,false,true,true,true,true,,1,0,false,1,14,12,10,false,true,7,0,10,10,20,27,
6,2022-07-29,2022-06-30,2021,91,L,56,5042742,Deutsche Bank Toastmasters London,Active,14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,false,true,false,true,true,,-2,0,false,9,14,10,10,false,false,10,0,9,3,12,22,
6,2022-07-29,2022-06-30,2021,91,C,02,5101315,Lloyds Banking Group Toastmasters (London),Active,21,26,9,0,0,0,0,0,0,6,2,2,0,1,2,4,11,5,4,true,true,true,true,true,P,5,0.5,true,2,25,24,10,true,true,15,0,17,22,39,54,
6,2022-07-29,2022-06-30,2021,91,A,46,5257932,Reading Verizon Toastmasters,Active,28,22,9,0,0,0,0,0,0,4,2,2,2,1,1,4,0,5,4,true,true,false,true,true,P,-6,0.55,true,0,28,25,10,true,true,4,0,25,18,43,47,
6,2022-07-29,2022-06-30,2021,91,H,55,5424679,TPR Speakers Club,Active,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,false,true,true,true,true,,-9,0,false,0,17,13,10,false,true,4,0,9,8,17,21,
6,2022-07-29,2022-06-30,2021,91,H,32,5492830,Gatwick Communicators,Active,22,19,9,0,0,0,0,0,0,4,2,1,5,1,1,4,4,5,5,true,true,true,true,true,,-3,0.74,false,3,22,15,10,true,true,8,0,12,14,26,34,
6,2022-07-29,2022-06-30,2021,91,J,22,5494849,Infineum Milton Hill Speakers,Active,30,19,6,0,0,0,0,0,0,6,2,2,1,1,0,2,0,5,4,true,true,true,true,true,,-11,0.63,false,0,30,30,10,true,false,2,0,29,18,47,49,
6,2022-07-29,2022-06-30,2021,91,B,08,5513601,Clapham Connectors,Active,19,16,3,0,0,0,0,0,0,1,1,0,0,0,0,4,4,4,2,false,true,true,true,true,,-3,0.12,false,1,19,13,10,true,true,8,0,13,8,21,29,
6,2022-07-29,2022-06-30,2021,91,L,47,5606419,Manor House Speakers,Active,14,14,3,0,0,0,0,0,0,1,1,0,1,0,0,4,5,2,1,false,true,true,true,true,,0,0.21,false,1,14,16,10,false,true,9,0,8,13,21,30,
6,2022-07-29,2022-06-30,2021,91,A,62,5812194,Bristol Central Speakers,Active,31,20,7,0,0,0,0,0,0,3,2,0,3,1,0,4,14,4,7,true,true,true,true,true,S,-11,0.45,true,3,32,28,10,true,true,18,0,18,13,31,49,
6,2022-07-29,2022-06-30,2021,91,A,42,5877910,Salisbury Speakers,Active,20,13,9,0,0,0,0,0,0,4,2,2,2,1,4,4,1,6,5,true,true,true,true,true,,-7,1.15,false,0,20,14,10,true,true,5,0,10,12,22,27,
6,2022-07-29,2022-06-30,2021,91,C,05,5920958,Google UK Speakers,Active,15,21,9,0,0,0,0,0,0,4,2,0,2,1,1,4,10,6,4,true,true,true,true,true,P,6,0.48,true,2,17,21,10,true,false,14,0,12,18,30,44,
6,2022-07-29,2022-06-30,2021,91,K,13,5930690,db Toastmasters - Canary Wharf,Active,20,15,3,0,0,0,0,0,0,0,1,0,1,1,0,4,1,2,0,false,true,true,true,true,,-5,0.2,false,0,20,19,10,true,true,5,0,14,15,29,34,
6,2022-07-29,2022-06-30,2021,91,L,47,5961042,Winchmore Hill Speakers,Active,13,10,4,0,0,0,0,0,0,0,2,0,0,0,0,4,4,3,1,false,true,false,true,true,,-3,0.2,false,5,14,11,10,true,true,8,0,9,5,14,22,
6,2022-07-29,2022-06-30,2021,91,K,03,5987771,Central London Toastmasters,Active,34,46,9,0,0,0,0,0,0,11,2,2,2,1,0,4,35,7,7,true,true,true,true,true,P,12,0.39,true,4,39,53,10,true,true,39,1,30,35,66,105,
6,2022-07-29,2022-06-30,2021,91,K,12,6113540,Barking Toastmasters,Active,24,16,5,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,true,true,true,true,true,,-8,0.06,false,1,25,19,10,true,true,8,0,14,14,28,36,
6,2022-07-29,2022-06-30,2021,91,K,13,6541394,Master Speakers,Active,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,false,true,true,false,false,,-2,0,false,0,18,16,10,false,false,4,0,13,15,28,32,
6,2022-07-29,2022-06-30,2021,91,K,59,6623248,KPMG Kommunicators,Suspended,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,,-12,0,false,0,12,0,10,false,false,0,0,0,0,0,0," Susp 10/01/21"
6,2022-07-29,2022-06-30,2021,91,H,35,6630662,Beckenham Communicators,Active,22,33,9,0,0,0,0,0,0,8,2,5,6,1,2,4,20,2,7,false,true,true,true,true,P,11,0.73,true,2,25,32,10,true,true,24,0,18,26,44,68,
6,2022-07-29,2022-06-30,2021,91,J,10,6688553,Valleys and Vale Speakers,Active,18,14,6,0,0,0,0,0,0,3,2,0,1,1,1,4,0,5,4,true,true,true,true,true,,-4,0.57,false,1,19,16,10,true,true,4,0,16,11,27,31,
6,2022-07-29,2022-06-30,2021,91,K,31,6718705,MS Orators,Active,35,24,5,0,0,0,0,0,0,4,1,0,2,0,0,4,2,4,4,true,true,true,true,true,D,-11,0.29,true,0,35,21,10,true,true,6,0,20,19,39,45,
6,2022-07-29,2022-06-30,2021,91,C,58,6718778,Bloomberg London Toastmasters,Active,31,35,9,0,0,0,0,0,0,5,2,0,2,1,1,4,10,7,4,true,true,true,true,true,P,4,0.31,true,1,40,37,10,true,true,14,0,34,33,67,81,
6,2022-07-29,2022-06-30,2021,91,A,46,6754093,Oracle Toastmasters,Active,12,13,4,0,0,0,0,0,0,3,1,0,0,0,0,4,8,4,5,true,true,false,true,true,,1,0.31,false,0,14,18,10,true,true,12,0,9,12,21,33,
6,2022-07-29,2022-06-30,2021,91,K,03,6787373,London Toastmasters,Active,19,12,6,0,0,0,0,0,0,3,2,0,1,1,0,4,5,6,4,true,false,true,true,true,,-7,0.58,false,3,19,12,10,true,true,9,0,6,9,15,24,
6,2022-07-29,2022-06-30,2021,91,L,56,6816509,Accenture Speakers (London),Active,22,23,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,false,true,true,true,true,,1,0,true,1,24,22,10,false,false,13,0,12,22,34,47,
6,2022-07-29,2022-06-30,2021,91,D,53,6842976,Sutton Speakeasy,Active,24,23,8,0,0,0,0,0,0,4,2,1,4,1,0,4,7,5,4,true,true,true,true,true,S,-1,0.52,true,1,25,28,10,true,true,11,0,22,19,41,52,
6,2022-07-29,2022-06-30,2021,91,B,18,6843951,Zig-Zag Toastmasters,Active,12,12,3,0,0,0,0,0,0,1,1,0,0,0,0,4,5,2,1,false,true,true,true,true,,0,0.17,false,0,13,14,10,true,true,9,0,9,9,18,27,
6,2022-07-29,2022-06-30,2021,91,J,22,6870121,Melting Pot Toastmasters,Active,12,17,7,0,0,0,0,0,0,4,2,0,2,0,0,4,4,6,6,true,true,true,true,true,S,5,0.47,true,2,13,17,10,true,false,8,0,13,14,27,35,
6,2022-07-29,2022-06-30,2021,91,K,59,6890999,Sustainable Finance Toastmasters,Suspended,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,false,false,false,true,false,,-13,0,false,0,13,7,10,true,false,2,0,5,0,5,7," Susp 03/31/22"
6,2022-07-29,2022-06-30,2021,91,B,18,6963045,Centurion Toastmasters,Active,25,17,2,0,0,0,0,0,0,2,0,0,1,1,0,3,0,5,3,false,true,true,true,true,,-8,0.24,false,0,25,22,10,true,true,3,0,20,16,36,39,
6,2022-07-29,2022-06-30,2021,91,D,29,6989572,BMS Uxbridge Toastmasters Club,Active,24,21,4,0,0,0,0,0,0,2,0,0,0,0,0,4,5,6,5,true,true,true,true,true,,-3,0.1,true,1,24,24,10,true,true,9,0,18,18,36,45,
6,2022-07-29,2022-06-30,2021,91,D,14,6989880,Godalming Speakers,Active,17,18,7,0,0,0,0,0,0,0,2,1,2,1,0,4,5,6,6,true,true,true,true,true,,1,0.33,false,0,18,18,10,true,true,9,0,13,15,28,37,
6,2022-07-29,2022-06-30,2021,91,C,34,7049317,Honourable Artillery Company Orators,Active,11,13,2,0,0,0,0,0,0,3,0,0,0,0,0,4,2,1,2,false,true,true,true,true,,2,0.23,false,1,13,14,10,true,false,6,0,12,11,23,29,
6,2022-07-29,2022-06-30,2021,91,B,08,7064444,Legacy Speakers Brixton,Active,21,30,4,0,0,0,0,0,0,3,1,0,0,0,0,4,14,4,5,true,true,true,true,true,,9,0.13,true,1,24,29,10,true,true,18,0,20,24,44,62,
6,2022-07-29,2022-06-30,2021,91,J,10,7068028,Wye Knot Speakers,Active,17,20,10,0,0,0,0,0,0,4,2,3,2,1,2,4,4,7,7,true,true,true,true,true,P,3,0.7,true,2,17,14,10,true,true,8,0,13,13,26,34,
6,2022-07-29,2022-06-30,2021,91,J,11,7084351,Worcester Speakers,Active,21,24,10,0,0,0,0,0,0,4,2,3,2,1,4,4,11,4,6,true,true,true,true,true,P,3,0.67,true,0,23,25,10,true,true,15,0,16,20,36,51,
6,2022-07-29,2022-06-30,2021,91,L,45,7097255,Deloitte London Speakers,Ineligible,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,false,false,false,false,false,,-14,0,false,0,18,15,10,true,true,3,0,14,2,16,19,
6,2022-07-29,2022-06-30,2021,91,H,15,7110466,Liberty Speakers Club,Active,22,14,5,0,0,0,0,0,0,1,2,0,1,0,0,4,4,5,4,true,true,true,true,true,,-8,0.29,false,0,25,20,10,true,true,8,0,17,12,29,37,
6,2022-07-29,2022-06-30,2021,91,K,59,7143140,Ace of Clubs Toastmasters,Ineligible,21,1,5,0,0,0,0,0,0,1,2,0,2,1,2,1,0,5,2,false,true,false,true,true,,-20,8,false,0,21,20,10,true,false,1,0,19,1,20,21,
6,2022-07-29,2022-06-30,2021,91,D,53,7176374,The Reigate Rhetoric,Active,20,17,2,0,0,0,0,0,0,1,1,0,0,0,0,4,2,5,2,false,true,true,true,true,,-3,0.12,false,0,21,20,10,true,true,6,0,16,16,32,38,
6,2022-07-29,2022-06-30,2021,91,H,37,7201549,Spirited Speakers,Active,15,14,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,false,true,true,true,true,,-1,0,false,1,15,17,10,true,true,5,0,14,12,26,31,
6,2022-07-29,2022-06-30,2021,91,K,12,7246774,Romford Speakers,Active,14,15,3,0,0,0,0,0,0,3,0,0,0,0,0,4,11,3,5,false,true,true,true,true,,1,0.2,false,3,14,19,10,true,false,15,0,8,11,19,34,
6,2022-07-29,2022-06-30,2021,91,D,29,7305510,GSK House Toastmasters Club,Active,38,18,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,5,false,false,true,true,true,,-20,0.06,false,0,39,18,10,true,true,4,0,15,18,33,37,
6,2022-07-29,2022-06-30,2021,91,B,09,7376816,The Workshop Speakers,Ineligible,11,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,false,true,false,true,true,,-11,0,false,0,11,9,10,true,true,0,0,9,0,9,9,
6,2022-07-29,2022-06-30,2021,91,C,58,7403534,Meraki Toastmasters UK,Suspended,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,false,false,false,true,false,,-13,0,false,0,13,0,10,true,false,0,0,0,0,0,0," Susp 03/31/22"
6,2022-07-29,2022-06-30,2021,91,K,03,7432434,Acuris London Toastmasters,Active,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,false,false,true,true,true,,-7,0,false,0,16,11,10,true,true,3,0,8,9,17,20,
6,2022-07-29,2022-06-30,2021,91,K,13,7447145,Moody's London,Active,21,27,6,0,0,0,0,0,0,1,2,1,0,1,3,4,8,3,4,false,true,true,true,true,D,6,0.3,true,0,21,28,10,true,true,12,0,16,27,43,55,
6,2022-07-29,2022-06-30,2021,91,J,22,7463526,Didcot Speakers Toastmasters Club,Active,12,18,10,0,0,0,0,0,0,4,2,2,2,1,1,4,9,5,5,true,true,true,true,true,P,6,0.67,true,7,13,9,10,true,false,13,0,7,8,15,28,
6,2022-07-29,2022-06-30,2021,91,J,07,7479608,Witney Speakers,Active,20,20,10,0,0,0,0,0,0,5,2,2,2,1,1,4,10,4,4,true,true,true,true,true,P,0,0.65,true,4,20,21,10,true,true,14,0,16,11,27,41,
6,2022-07-29,2022-06-30,2021,91,L,16,7569190,Amazon LHR14 Toastmasters,Active,20,21,4,0,0,0,0,0,0,7,1,0,0,0,0,4,12,2,3,false,true,true,true,true,,1,0.38,true,0,25,26,10,false,false,16,0,17,19,36,52,
6,2022-07-29,2022-06-30,2021,91,D,21,7569818,Burnham Speakers,Active,21,20,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,5,true,true,true,true,true,,-1,0,true,3,23,20,10,true,true,11,0,15,16,31,42,
6,2022-07-29,2022-06-30,2021,91,K,31,7643327,Bank Street Toastmasters,Active,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,false,false,false,true,false,,-3,0,false,0,11,11,10,true,true,4,0,8,7,15,19,
6,2022-07-29,2022-06-30,2021,91,C,05,7700048,Oracle NetSuite Toastmasters,Suspended,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,false,false,false,true,false,,-8,0,false,0,9,1,10,true,false,1,1,1,0,2,3," Susp 03/31/22"
6,2022-07-29,2022-06-30,2021,91,A,01,7713357,Shilling Speakers,Active,28,39,10,0,0,0,0,0,0,6,2,2,6,1,2,4,12,7,7,true,true,true,true,true,P,11,0.49,true,3,29,33,10,true,true,16,0,26,32,58,74,
6,2022-07-29,2022-06-30,2021,91,D,53,7748851,KBR Toastmasters,Active,20,11,6,0,0,0,0,0,0,8,2,1,2,1,1,2,0,4,3,false,true,false,true,true,,-9,1.36,false,0,20,15,10,true,true,2,0,14,10,24,26,
6,2022-07-29,2022-06-30,2021,91,H,32,7813669,Sussex Online Speakers,Active,26,27,9,0,0,0,0,0,0,4,2,0,2,1,1,4,5,0,4,false,true,true,true,true,P,1,0.37,true,0,0,32,10,true,true,9,0,0,24,24,59,Charter 10/01/21
6,2022-07-29,2022-06-30,2021,91,K,03,7814710,LSBU Business School Toastmasters Club,Active,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,true,true,,0,0,true,0,0,0,10,false,false,0,0,0,0,0,20,Charter 06/30/22
6,2022-07-29,2022-06-30,2021,91,A,46,7850144,Verizon EMEA Online Toastmasters Club,Active,24,9,5,0,0,0,0,0,0,6,2,0,0,0,0,4,0,5,4,true,true,false,true,true,,-15,0.89,false,4,24,25,10,true,true,4,0,25,5,30,34,
6,2022-07-29,2022-06-30,2021,91,C,05,7867736,BT Enterprise Corporate Club,Ineligible,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,0,false,true,false,true,true,,-25,0,false,0,25,21,10,true,false,6,0,15,0,15,21,
6,2022-07-29,2022-06-30,2021,91,D,53,7871261,Epsom and St. Helier (ESTH) Hospital Toastmasters,Ineligible,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,false,true,false,true,true,,-20,0,false,0,20,20,10,true,false,0,0,20,0,20,40,Charter 09/09/21
6,2022-07-29,2022-06-30,2021,91,L,56,7894511,Lockton Toastmasters,Ineligible,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false,true,false,true,true,,-21,0,false,0,21,21,10,true,false,0,0,21,0,21,21,
6,2022-07-29,2022-06-30,2021,91,A,46,7932757,OpenText Speakers Club,Active,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,true,true,,-1,0,false,0,0,0,10,false,false,0,0,0,0,0,19,Charter 06/27/22
7,2022-08-09,2022-07-31,2022,91,J,04,309,Thame Speakers,Active,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,false,false,false,true,false,,3,0,true,3,25,0,10,false,false,3,0,0,0,0,3,
7,2022-08-09,2022-07-31,2022,91,L,47,501,London Communicators Club,Active,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,false,0,11,0,10,false,false,0,0,3,0,3,3,
7,2022-08-09,2022-07-31,2022,91,A,42,742,Hallmark Speakers,Active,13,16,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,false,false,false,true,false,,3,0.06,true,3,16,0,10,false,false,3,0,0,0,0,3,
7,2022-08-09,2022-07-31,2022,91,J,04,762,Aylesbury Speakers,Active,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,false,false,false,true,false,,1,0,true,1,23,0,10,false,false,1,0,0,0,0,1,
7,2022-08-09,2022-07-31,2022,91,C,58,2027,City of London Toastmasters Club,Active,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,false,false,false,true,false,,0,0,true,0,41,0,10,false,false,0,0,2,0,2,2,
7,2022-08-09,2022-07-31,2022,91,L,61,2326,HOD Speakers Club,Active,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false,false,false,true,false,,1,0,false,1,14,0,10,false,false,1,0,3,0,3,4,
7,2022-08-09,2022-07-31,2022,91,B,09,2390,Berkeley Square Speakers Toastmasters Club,Active,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,true,false,,2,0,true,2,46,0,10,false,false,2,0,0,0,0,2,
7,2022-08-09,2022-07-31,2022,91,D,53,2487,Epsom Speakers Club,Active,19,19,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,false,false,false,true,false,,0,0.16,false,0,19,0,10,false,false,0,0,0,0,0,0,
7,2022-08-09,2022-07-31,2022,91,K,31,2656,Speakeasy@Credit Suisse,Active,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,true,0,20,0,10,false,false,0,0,0,0,0,0,
7,2022-08-09,2022-07-31,2022,91,D,29,2731,Riverside Communicators,Active,39,41,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,3,0,false,false,false,true,false,,2,0.07,true,2,41,0,10,false,false,2,0,0,0,0,2,
7,2022-08-09,2022-07-31,2022,91,A,46,2965,Newbury Speakers Club,Active,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,true,false,,2,0,true,2,27,0,10,false,false,2,0,0,0,0,2,
7,2022-08-09,2022-07-31,2022,91,C,02,3149,Holborn Speakers,Active,35,40,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,0,false,false,false,true,false,,5,0.03,true,5,40,0,10,false,false,5,0,0,0,0,5,
7,2022-08-09,2022-07-31,2022,91,J,07,3297,Oxford Speakers Club,Active,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,true,0,35,0,10,false,false,0,0,0,0,0,0,
7,2022-08-09,2022-07-31,2022,91,B,52,4141,Grosvenor Square Speakers,Active,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,false,false,false,true,false,,1,0,false,1,15,0,10,false,false,1,0,0,0,0,1,
7,2022-08-09,2022-07-31,2022,91,J,07,4166,North Oxford Speakers,Active,20,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,false,false,false,true,false,,1,0.05,true,1,21,0,10,false,false,1,0,0,0,0,1,
7,2022-08-09,2022-07-31,2022,91,B,09,4824,London Business School Public Speaking Club,Active,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,true,false,,1,0,true,2,35,0,10,false,false,2,0,1,0,1,3,
7,2022-08-09,2022-07-31,2022,91,J,04,4827,Chiltern Speakers Club,Active,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,false,false,false,true,false,,3,0,true,3,36,0,10,false,false,3,1,0,0,1,4,
7,2022-08-09,2022-07-31,2022,91,J,22,5161,Thamesdown Speakers Club,Active,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,false,false,false,true,false,,3,0,true,3,15,0,10,false,false,3,0,0,0,0,3,
7,2022-08-09,2022-07-31,2022,91,B,06,5235,London Olympians Speakers Toastmasters Club,Active,33,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0.06,true,0,33,0,10,false,false,0,0,0,0,0,0,
7,2022-08-09,2022-07-31,2022,91,B,08,5257,Tube Talk Toastmasters,Active,20,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0.05,true,0,20,0,10,false,false,0,0,0,0,0,0,
7,2022-08-09,2022-07-31,2022,91,D,53,5391,Mole Valley Speakers LEATHERHEAD,Active,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,,0,0,true,0,53,0,10,false,false,0,0,0,0,0,0,
7,2022-08-09,2022-07-31,2022,91,H,55,5439,Brighton & Hove Speakers Club,Active,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,false,false,false,true,false,,3,0,true,3,40,0,10,false,false,3,0,0,0,0,3,
7,2022-08-09,2022-07-31,2022,91,D,21,5461,Maidenhead Speakers Club,Active,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false,false,false,true,false,,1,0,true,1,28,0,10,false,false,1,0,0,0,0,1,
