District,Division,Area,ProgramYear,Month,AsOfDate,ClubNumber,ClubName,ClubStatus,BaseMembers,ActiveMembers,GoalsMet,CCs,CCsAdd,ACs,ACsAdd,Ldr,LdrsAdd,Level1s,Level2s,Level2sAdd,Level3s,Level45DTMs,Level45DTMsAdd,NewMembers,AddNewMembers,OfficersTrainedRd1,OfficersTrainedRd2,MembersDuesOnTimeOct,MembersDuesOnTimeApr,OfficerListOnTime,COTMet,Goal10Met,DistinguishedStatus,MembersGrowth,AwardsPerMember,DCPEligibility,MonthlyGrowth,30SeptMembers,31MarMembers,Region,NovADVisit,MarADVisit
91,L,47,2022,3,2023-04-14,05961042,Winchmore Hill Speakers,Active,10,21,3,0,0,0,0,0,0,1,0,0,0,0,0,4,12,1,3,true,true,true,false,true,,11,0.05,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2022,3,2023-04-14,00893055,City Women Speakers,Active,30,38,4,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,true,true,true,true,true,,8,0.03,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2022,3,2023-04-14,01107650,Bank Speakers,Active,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,4,true,true,true,true,true,,-2,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2022,3,2023-04-14,02271336,BlackRock Speaks,Active,13,9,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,3,false,true,false,false,false,,-4,0.67,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2022,3,2023-04-14,05042742,Deutsche Bank Toastmasters London,Active,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,true,false,true,false,true,,-2,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2022,3,2023-04-14,06816509,Accenture Speakers (London),Active,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,true,true,false,false,false,,-11,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2022,3,2023-04-14,07894511,Lockton Toastmasters,Suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,,0,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,61,2022,3,2023-04-14,00002326,HOD Speakers Club,Active,13,23,3,0,0,0,0,0,0,1,0,0,0,0,0,4,8,3,4,true,true,true,false,true,,10,0.04,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,61,2022,3,2023-04-14,00007749,Harrovian Speakers Toastmasters,Active,24,22,3,0,0,0,0,0,0,0,0,0,1,0,0,4,3,7,7,true,true,true,true,true,,-2,0.05,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,61,2022,3,2023-04-14,01139794,Watford Speakers,Active,12,16,3,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,4,true,true,true,true,true,,4,0.06,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,61,2022,3,2023-04-14,03688847,TJXpressions,Active,20,19,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,7,false,true,true,true,true,,-1,0.05,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2022,4,2023-05-12,00005774,Solent Speakers Club,Active,20,18,5,0,0,0,0,0,0,2,2,0,1,0,0,4,3,5,7,true,true,true,true,true,,-2,0.28,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2022,4,2023-05-12,01279299,Hamwic Speakers,Active,52,40,10,0,0,0,0,0,0,5,2,2,2,0,0,4,17,7,7,true,true,true,true,true,P,-12,0.28,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2022,4,2023-05-12,02685904,Spinnaker Speakers,Active,11,8,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,true,false,true,false,true,,-3,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2022,4,2023-05-12,07713357,Shilling Speakers,Active,39,26,7,0,0,0,0,0,0,4,1,0,3,0,0,4,1,7,7,true,true,true,true,true,S,-13,0.31,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,17,2022,4,2023-05-12,01348895,Microsoft Speakers Club,Active,40,28,10,0,0,0,0,0,0,4,2,3,6,0,0,4,9,5,7,true,true,true,true,true,P,-12,0.54,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,17,2022,4,2023-05-12,05257932,Reading Verizon Toastmasters,Active,22,18,3,0,0,0,0,0,0,0,1,0,1,0,0,4,3,4,4,true,false,true,true,true,,-4,0.11,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,17,2022,4,2023-05-12,06754093,Oracle Toastmasters,Suspended,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,false,false,true,false,false,,-12,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,17,2022,4,2023-05-12,07850144,Verizon EMEA Online Toastmasters Club,Ineligible,24,0,5,0,0,0,0,0,0,1,2,0,2,0,0,0,0,4,4,true,false,false,true,false,,-24,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,17,2022,4,2023-05-12,07932757,OpenText Speakers Club,Active,19,17,2,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0,true,true,true,false,true,,-2,0.06,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,42,2022,4,2023-05-12,00000742,Hallmark Speakers,Active,15,15,6,0,0,0,0,0,0,3,0,0,0,0,0,4,9,4,7,true,true,true,true,true,,0,0.2,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,42,2022,4,2023-05-12,00595108,Chaseside Speakers Toastmasters Club - J.P.Morgan Chase empl,Active,18,15,4,0,0,0,0,0,0,0,1,0,1,0,0,4,0,4,4,true,true,true,true,true,,-3,0.13,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,42,2022,4,2023-05-12,01163131,Casterbridge Speakers,Active,25,18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,true,true,true,true,true,,-7,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,42,2022,4,2023-05-12,01768164,Ferndown Speakers,Active,10,12,3,0,0,0,0,0,0,2,2,0,0,0,0,4,3,2,2,true,true,true,false,true,,2,0.33,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,42,2022,4,2023-05-12,05877910,Salisbury Speakers,Active,13,11,7,0,0,0,0,0,0,5,2,1,3,0,0,2,0,5,7,true,true,true,true,true,,-2,1,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,46,2022,4,2023-05-12,00002965,Newbury Speakers Club,Active,25,21,4,0,0,0,0,0,0,1,1,0,0,0,0,4,7,4,5,true,true,true,true,true,,-4,0.1,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,46,2022,4,2023-05-12,00008471,"Reading Speakers Club ",Active,36,32,9,0,0,0,0,0,0,4,2,1,2,0,0,4,12,4,5,true,true,true,true,true,P,-4,0.28,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,46,2022,4,2023-05-12,00009090,Wessex Speakers Club,Active,21,25,5,0,0,0,0,0,0,0,1,0,0,0,0,4,6,4,4,true,true,true,true,true,D,4,0.04,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,46,2022,4,2023-05-12,03599330,Basingstoke Speakers,Active,14,19,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,true,true,true,true,true,,5,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,62,2022,4,2023-05-12,00008580,Northavon Speakers Toastmasters Club,Active,20,15,4,0,0,0,0,0,0,1,1,0,1,0,0,4,4,5,4,true,true,true,true,true,,-5,0.2,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,62,2022,4,2023-05-12,00907029,South West Speakers,Active,23,27,7,0,0,0,0,0,0,0,2,2,2,0,0,4,12,4,4,true,true,true,true,true,S,4,0.22,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,62,2022,4,2023-05-12,01249064,Armada Speakers,Active,23,23,3,0,0,0,0,0,0,1,1,0,1,0,0,4,7,3,4,true,true,true,false,true,,0,0.13,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,62,2022,4,2023-05-12,04547336,Bath Spa Toastmasters,Active,16,13,4,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,true,true,true,true,true,,-3,0.08,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,62,2022,4,2023-05-12,05812194,Bristol Central Speakers,Active,20,37,7,0,0,0,0,0,0,2,2,2,2,0,0,4,35,7,4,true,true,true,true,true,S,17,0.22,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,62,2022,4,2023-05-12,28675954,Wealth CDIO Toastmasters Club,Active,33,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,true,false,true,,0,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,06,2022,4,2023-05-12,00005235,London Olympians Speakers Toastmasters Club,Active,33,33,4,0,0,0,0,0,0,2,1,0,0,0,0,4,7,5,5,true,true,true,true,true,,0,0.09,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,06,2022,4,2023-05-12,00007365,London Athenian Speakers Toastmasters Club,Active,52,44,8,0,0,0,0,0,0,8,2,2,1,0,0,4,19,6,5,true,true,true,true,true,S,-8,0.3,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,06,2022,4,2023-05-12,00007951,London Corinthians Toastmasters,Active,25,24,3,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,4,true,true,true,false,true,,-1,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,06,2022,4,2023-05-12,00885179,West London Speakers Club,Active,32,23,3,0,0,0,0,0,0,1,0,0,1,0,0,4,10,4,3,true,true,true,false,true,,-9,0.09,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,08,2022,4,2023-05-12,00005257,Tube Talk Toastmasters,Active,20,23,6,0,0,0,0,0,0,4,2,0,1,0,0,4,8,4,4,true,true,true,true,true,D,3,0.3,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,08,2022,4,2023-05-12,01592500,Phoenix Speakers,Suspended,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,false,false,true,false,false,,-11,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,08,2022,4,2023-05-12,04138266,London Victorians,Active,41,33,9,0,0,0,0,0,0,4,2,0,2,0,0,4,15,7,5,true,true,true,true,true,P,-8,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,08,2022,4,2023-05-12,05513601,Clapham Connectors,Active,16,13,5,0,0,0,0,0,0,1,0,0,0,0,0,4,6,4,4,false,true,true,true,true,,-3,0.08,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,08,2022,4,2023-05-12,07064444,Legacy Speakers Brixton,Active,30,17,8,0,0,0,0,0,0,5,2,0,2,0,0,4,8,5,4,true,true,true,true,true,,-13,0.53,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,09,2022,4,2023-05-12,00002390,Berkeley Square Speakers Toastmasters Club,Active,44,46,7,0,0,0,0,0,0,5,1,0,2,0,0,4,16,5,4,true,true,true,true,true,S,2,0.17,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,09,2022,4,2023-05-12,00004824,London Business School Public Speaking Club,Active,34,22,9,0,0,0,0,0,0,7,2,2,1,0,0,4,22,4,4,true,true,true,true,true,P,-12,0.55,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,09,2022,4,2023-05-12,02078451,Society Speakers,Active,29,23,5,0,0,0,0,0,0,0,1,0,2,0,0,4,11,4,5,true,true,true,true,true,D,-6,0.13,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,09,2022,4,2023-05-12,04495118,Paddington Toastmasters,Active,22,30,8,0,0,0,0,0,0,4,2,0,0,0,0,4,17,7,5,true,true,true,true,true,S,8,0.2,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,09,2022,4,2023-05-12,07989437,FTI Consulting UK,Ineligible,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,true,false,true,false,true,,-20,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,18,2022,4,2023-05-12,00674907,London Cardinals,Active,21,28,9,0,0,0,0,0,0,5,2,1,2,0,0,4,17,4,7,true,true,true,true,true,P,7,0.36,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,18,2022,4,2023-05-12,04144038,104 London Debaters,Active,27,26,5,0,0,0,0,0,0,0,1,0,0,0,0,4,17,6,4,true,true,true,true,true,D,-1,0.04,true,XXX,XXX,XXX,XXX,XXX,XXX
91,B,18,2022,4,2023-05-12,06843951,Zig-Zag Toastmasters,Active,12,12,5,0,0,0,0,0,0,0,0,0,1,0,0,4,5,4,1,true,true,true,false,true,,0,0.08,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,18,2022,4,2023-05-12,06963045,Centurion Toastmasters,Active,17,19,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2,true,true,true,false,true,,2,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,52,2022,4,2023-05-12,00004141,Grosvenor Square Speakers,Active,14,16,6,0,0,0,0,0,0,4,0,0,1,0,0,4,10,4,4,true,true,true,true,true,,2,0.31,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,52,2022,4,2023-05-12,01095711,Polish Your Polish,Active,17,18,2,0,0,0,0,0,0,3,0,0,1,0,0,4,2,7,3,true,true,true,false,true,,1,0.22,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,52,2022,4,2023-05-12,02165768,Imperial College Speakers,Suspended,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,,-9,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,B,52,2022,4,2023-05-12,02277701,Kings Speakers,Active,37,26,7,0,0,0,0,0,0,4,0,0,0,0,0,4,12,4,5,true,true,true,true,true,S,-11,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,02,2022,4,2023-05-12,00003149,Holborn Speakers,Active,35,45,7,0,0,0,0,0,0,3,2,0,0,0,0,4,31,4,4,true,true,true,true,true,S,10,0.11,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,02,2022,4,2023-05-12,00005964,Broadgate Speakers,Active,7,11,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,true,true,true,false,true,,4,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,02,2022,4,2023-05-12,01417626,Bloomsbury Speakers,Active,13,12,3,0,0,0,0,0,0,1,2,1,0,0,0,4,3,1,1,true,true,true,false,true,,-1,0.33,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,02,2022,4,2023-05-12,03025177,Connected Speakers London,Active,18,16,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,4,true,true,true,false,true,,-2,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,02,2022,4,2023-05-12,05101315,Lloyds Banking Group Toastmasters,Active,26,29,7,0,0,0,0,0,0,3,1,0,3,0,0,4,9,4,5,true,true,true,true,true,S,3,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,05,2022,4,2023-05-12,00007989,St Pauls Speakers,Active,12,14,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,true,true,true,true,true,,2,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,05,2022,4,2023-05-12,01414048,ACCAmembers Breakfast Club,Suspended,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,false,false,false,false,false,,-8,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,05,2022,4,2023-05-12,01519329,Covent Garden Speakers,Suspended,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,,-13,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,05,2022,4,2023-05-12,05920958,Google UK Speakers,Active,21,22,7,0,0,0,0,0,0,3,2,0,2,0,0,4,9,7,5,true,true,true,true,true,S,1,0.32,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,05,2022,4,2023-05-12,28675589,PA Consulting London,Active,121,228,3,0,0,0,0,0,0,0,0,0,0,0,0,4,103,0,1,true,false,true,false,true,,107,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2022,4,2023-05-12,00835375,Early Bird Speakers,Active,38,49,10,0,0,0,0,0,0,9,2,7,7,0,0,4,10,4,4,true,true,true,true,true,P,11,0.51,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2022,4,2023-05-12,01182993,Bayes Toastmasters,Active,11,15,7,0,0,0,0,0,0,2,2,0,3,0,0,4,6,7,6,true,true,true,true,true,S,4,0.47,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2022,4,2023-05-12,04169140,City Limits Speakers,Active,28,25,10,0,0,0,0,0,0,5,2,4,3,0,0,4,6,4,4,true,true,true,true,true,P,-3,0.56,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2022,4,2023-05-12,04713088,GS London Toastmasters Club,Active,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,false,true,false,false,false,,-1,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2022,4,2023-05-12,07049317,Honourable Artillery Company Orators,Active,13,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,true,true,true,false,true,,-5,0.12,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,58,2022,4,2023-05-12,00002027,City of London Toastmasters Club,Active,42,55,9,0,0,0,0,0,0,5,2,2,2,0,0,4,36,6,6,true,true,true,true,true,P,13,0.2,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,58,2022,4,2023-05-12,01376237,1st London Toastmasters,Active,35,39,8,0,0,0,0,0,0,7,2,1,1,0,0,4,39,6,5,true,true,true,true,true,S,4,0.28,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,58,2022,4,2023-05-12,03808273,PMI UK Toastmasters Club,Active,26,29,8,0,0,0,0,0,0,3,2,1,2,0,0,4,8,5,6,true,true,true,true,true,S,3,0.28,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,58,2022,4,2023-05-12,06718778,Bloomberg London Toastmasters,Active,35,46,8,0,0,0,0,0,0,12,2,0,0,0,0,4,22,4,4,true,true,true,true,true,S,11,0.3,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,58,2022,4,2023-05-12,28675605,KPMG Kommunicators,Active,40,45,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,true,true,true,false,true,,5,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,14,2022,4,2023-05-12,00009834,Guildford Speakers Club,Active,28,25,5,0,0,0,0,0,0,4,1,0,1,0,0,4,2,3,2,true,true,true,false,true,D,-3,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,14,2022,4,2023-05-12,00886002,Woking Speakers Toastmasters Club,Active,25,22,6,0,0,0,0,0,0,4,2,2,0,0,0,4,6,3,4,true,true,true,false,true,D,-3,0.36,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,14,2022,4,2023-05-12,00961893,Camberley Speakers,Active,17,23,5,0,0,0,0,0,0,1,1,0,2,0,0,4,12,4,4,true,true,true,true,true,D,6,0.17,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,14,2022,4,2023-05-12,01500528,Farnham Speakers Club,Active,19,29,7,0,0,0,0,0,0,2,2,0,0,0,0,4,14,5,4,true,true,true,true,true,S,10,0.14,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,14,2022,4,2023-05-12,06989880,Godalming Speakers,Active,18,17,4,0,0,0,0,0,0,4,2,0,0,0,0,4,2,4,3,true,true,true,false,true,,-1,0.35,false,XXX,XXX,XXX,XXX,XXX,XXX
91,D,21,2022,4,2023-05-12,00005461,Maidenhead Speakers Club,Active,27,25,7,0,0,0,0,0,0,6,2,0,0,0,0,4,4,4,4,true,true,true,true,true,S,-2,0.32,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,21,2022,4,2023-05-12,00758236,Windsor Speakers Club,Active,21,26,7,0,0,0,0,0,0,2,2,2,2,0,0,4,6,5,4,true,true,true,true,true,S,5,0.31,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,21,2022,4,2023-05-12,01937571,FM Global Communicators,Active,21,15,4,0,0,0,0,0,0,2,2,0,1,0,0,0,0,4,4,true,true,true,true,true,,-6,0.33,false,XXX,XXX,XXX,XXX,XXX,XXX
91,D,21,2022,4,2023-05-12,03124015,Wokingham Speakers,Active,31,24,8,0,0,0,0,0,0,4,2,0,2,0,0,4,12,0,1,true,true,true,false,true,S,-7,0.33,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,21,2022,4,2023-05-12,04670783,Ascot & Bracknell Speakers,Active,20,15,5,0,0,0,0,0,0,4,2,0,1,0,0,4,2,4,3,true,true,true,false,true,,-5,0.47,false,XXX,XXX,XXX,XXX,XXX,XXX
91,D,21,2022,4,2023-05-12,07569818,Burnham Speakers,Active,20,13,4,0,0,0,0,0,0,3,0,0,0,0,0,4,5,4,4,true,true,true,true,true,,-7,0.23,false,XXX,XXX,XXX,XXX,XXX,XXX
91,D,29,2022,4,2023-05-12,00002731,"Riverside Communicators ",Active,39,43,9,0,0,0,0,0,0,6,2,2,1,0,0,4,15,4,5,true,true,true,true,true,P,4,0.26,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,29,2022,4,2023-05-12,00589261,Trojan Speakers Club,Active,26,28,5,0,0,0,0,0,0,3,2,0,0,0,0,4,12,5,4,true,true,true,true,true,D,2,0.18,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,29,2022,4,2023-05-12,06989572,BMS Uxbridge Toastmasters Club,Active,21,21,3,0,0,0,0,0,0,1,0,0,0,0,0,4,3,6,6,true,true,true,true,true,,0,0.05,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,29,2022,4,2023-05-12,07305510,GSK House Toastmasters Club,Active,18,23,4,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,5,false,true,true,true,true,,5,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,53,2022,4,2023-05-12,00002487,Epsom Speakers Club,Active,19,24,7,0,0,0,0,0,0,4,2,2,1,0,0,4,8,6,6,true,true,true,true,true,S,5,0.38,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,53,2022,4,2023-05-12,00005391,Long Ditton Speakers,Suspended,53,9,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,false,false,false,false,false,,-44,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,D,53,2022,4,2023-05-12,04349640,SURBITON SPEAKERS,Active,25,26,6,0,0,0,0,0,0,3,1,0,3,0,0,4,8,4,5,true,true,true,true,true,D,1,0.27,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,53,2022,4,2023-05-12,06842976,Sutton Speakeasy,Active,23,24,5,0,0,0,0,0,0,0,1,0,0,0,0,4,5,5,5,true,true,true,true,true,D,1,0.04,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,53,2022,4,2023-05-12,07176374,The Reigate Rhetoric,Active,17,20,5,0,0,0,0,0,0,2,2,0,2,0,0,4,7,4,2,true,true,true,false,true,D,3,0.3,true,XXX,XXX,XXX,XXX,XXX,XXX
91,D,53,2022,4,2023-05-12,07748851,KBR Toastmasters,Suspended,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false,false,true,false,false,,-11,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,15,2022,4,2023-05-12,00625647,The Speakers of Croydon Club,Active,37,35,10,0,0,0,0,0,0,5,2,3,3,0,0,4,11,7,6,true,true,true,true,true,P,-2,0.37,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,15,2022,4,2023-05-12,00840230,Croydon Communicators Club,Active,20,25,6,0,0,0,0,0,0,2,2,0,1,0,0,4,9,5,4,true,true,true,true,true,D,5,0.2,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,15,2022,4,2023-05-12,01638915,Purley Speakers,Active,25,19,3,0,0,0,0,0,0,2,1,0,1,0,0,4,3,7,7,true,true,true,true,true,,-6,0.21,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,15,2022,4,2023-05-12,07110466,Liberty Speakers Club,Active,14,10,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,5,true,true,true,true,true,,-4,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2022,4,2023-05-12,00007298,Arun Speakers,Active,17,20,4,0,0,0,0,0,0,3,1,0,1,0,0,3,0,4,4,true,true,true,true,true,,3,0.25,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2022,4,2023-05-12,01321786,County Communicators,Active,18,15,6,0,0,0,0,0,0,3,2,1,2,0,0,3,0,7,4,true,true,true,true,true,,-3,0.53,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2022,4,2023-05-12,01503299,Worthing Speaker's Club,Active,28,32,9,0,0,0,0,0,0,6,2,0,4,0,0,4,11,5,4,true,true,true,true,true,P,4,0.38,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2022,4,2023-05-12,05492830,Gatwick Communicators,Active,19,14,5,0,0,0,0,0,0,1,2,0,1,0,0,4,0,1,4,true,true,true,false,true,,-5,0.29,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2022,4,2023-05-12,07813669,Sussex Online Speakers,Active,27,20,9,0,0,0,0,0,0,5,2,0,2,0,0,4,5,7,6,true,true,true,true,true,P,-7,0.45,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2022,4,2023-05-12,00008959,Bromley Speakers,Active,29,28,5,0,0,0,0,0,0,5,1,0,0,0,0,4,9,4,4,true,true,true,true,true,D,-1,0.21,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2022,4,2023-05-12,00762850,Meridian Speakers Club,Active,19,21,4,0,0,0,0,0,0,2,1,0,1,0,0,4,5,4,4,true,true,true,true,true,,2,0.19,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2022,4,2023-05-12,01246707,Lewisham Speakers Club,Active,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,false,true,true,false,true,,0,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2022,4,2023-05-12,03518670,Connected Speakers Bromley,Active,8,13,7,0,0,0,0,0,0,0,0,0,2,0,0,4,7,6,5,true,true,true,true,true,S,5,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2022,4,2023-05-12,06630662,Beckenham Communicators,Active,33,41,10,0,0,0,0,0,0,5,2,4,4,0,0,4,22,4,6,true,true,true,true,true,P,8,0.37,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,37,2022,4,2023-05-12,00009934,Kent Speakers Club,Active,34,40,5,0,0,0,0,0,0,2,1,0,1,0,0,4,15,6,4,true,true,true,true,true,D,6,0.1,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,37,2022,4,2023-05-12,00710647,Canterbury Communicators Club,Active,17,13,4,0,0,0,0,0,0,1,1,0,2,0,0,4,3,3,2,true,true,true,false,true,,-4,0.31,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,37,2022,4,2023-05-12,00739066,Tunbridge Wells Speakers Club,Active,25,24,4,0,0,0,0,0,0,2,2,0,1,0,0,4,8,4,2,true,true,true,false,true,,-1,0.21,true,XXX,XXX,XXX,XXX,XXX,XXX
